date,high,low,open,close,volume,adjclose
2010-01-04,120000.0,115500.0,120000.0,118000.0,2200.0,75854.90625
2010-01-05,118500.0,115000.0,118000.0,117000.0,1796.0,75212.046875
2010-01-06,117500.0,115500.0,116500.0,117500.0,1354.0,75533.4765625
2010-01-07,117500.0,114500.0,117000.0,116000.0,2306.0,74569.2109375
2010-01-08,117500.0,114500.0,115000.0,115500.0,1312.0,74247.8125
2010-01-11,117000.0,112000.0,116000.0,114000.0,2495.0,73283.5390625
2010-01-12,115000.0,113000.0,114000.0,115000.0,1197.0,73926.3828125
2010-01-13,115500.0,114000.0,114500.0,115000.0,965.0,73926.3828125
2010-01-14,119500.0,114000.0,115500.0,115000.0,1859.0,73926.3828125
2010-01-15,115500.0,114500.0,115500.0,114500.0,902.0,73604.953125
2010-01-18,115500.0,112500.0,115000.0,114500.0,1518.0,73604.953125
2010-01-19,115500.0,113000.0,115500.0,113500.0,2000.0,72962.125
2010-01-20,115000.0,112000.0,114500.0,112000.0,1235.0,71997.8671875
2010-01-21,113500.0,111000.0,112000.0,112500.0,1234.0,72319.28125
2010-01-22,112500.0,110500.0,112500.0,111000.0,2309.0,71355.0390625
2010-01-25,116500.0,110000.0,110000.0,116500.0,3946.0,74890.640625
2010-01-26,119000.0,115000.0,118000.0,118000.0,2157.0,75854.90625
2010-01-27,119500.0,116000.0,118000.0,117000.0,1030.0,75212.046875
2010-01-28,119000.0,116500.0,117000.0,117000.0,2903.0,75212.046875
2010-01-29,117500.0,115500.0,116000.0,116000.0,487.0,74569.2109375
2010-02-01,118000.0,114000.0,116500.0,116500.0,807.0,74890.640625
2010-02-02,117500.0,114000.0,114000.0,115500.0,1496.0,74247.8125
2010-02-03,119000.0,116000.0,116000.0,117500.0,705.0,75533.4765625
2010-02-04,118000.0,116000.0,118000.0,117500.0,1052.0,75533.4765625
2010-02-05,117000.0,113000.0,115500.0,116000.0,1412.0,74569.2109375
2010-02-08,116500.0,113500.0,116000.0,116000.0,985.0,74569.2109375
2010-02-09,117000.0,114500.0,116000.0,116000.0,809.0,74569.2109375
2010-02-10,118000.0,116000.0,118000.0,117000.0,418.0,75212.046875
2010-02-11,118000.0,116000.0,118000.0,117000.0,901.0,75212.046875
2010-02-12,118500.0,116000.0,117500.0,116500.0,1092.0,74890.640625
2010-02-16,118000.0,117000.0,117000.0,117500.0,722.0,75533.4765625
2010-02-17,118500.0,117000.0,118000.0,118000.0,664.0,75854.90625
2010-02-18,118500.0,117500.0,118500.0,118000.0,713.0,75854.90625
2010-02-19,120000.0,118000.0,118000.0,119000.0,1137.0,76497.7265625
2010-02-22,129500.0,120500.0,122000.0,126000.0,8959.0,80997.609375
2010-02-23,128500.0,125000.0,126000.0,127000.0,3534.0,81640.4375
2010-02-24,129500.0,125500.0,127500.0,128500.0,2396.0,82604.6953125
2010-02-25,129000.0,127500.0,129000.0,127500.0,1249.0,81961.859375
2010-02-26,128500.0,127000.0,127500.0,128500.0,457.0,82604.6953125
2010-03-02,130500.0,127500.0,129000.0,128500.0,2458.0,82604.6953125
2010-03-03,129500.0,126500.0,129500.0,128000.0,2131.0,82283.2734375
2010-03-04,129000.0,125000.0,129000.0,126000.0,1507.0,80997.609375
2010-03-05,127000.0,124500.0,126000.0,125500.0,1638.0,80676.171875
2010-03-08,126500.0,124000.0,125500.0,124000.0,2640.0,79711.921875
2010-03-09,126000.0,124000.0,124000.0,125500.0,1268.0,80676.171875
2010-03-10,125500.0,124000.0,125500.0,125500.0,447.0,80676.171875
2010-03-11,126000.0,124500.0,126000.0,125500.0,860.0,80676.171875
2010-03-12,126500.0,125000.0,126500.0,126000.0,1129.0,80997.609375
2010-03-15,127000.0,124500.0,125000.0,126000.0,1391.0,80997.609375
2010-03-16,126500.0,124500.0,126000.0,125000.0,2067.0,80354.75
2010-03-17,126500.0,124500.0,125500.0,126000.0,1116.0,80997.609375
2010-03-18,126500.0,124000.0,125000.0,126500.0,2037.0,81319.0234375
2010-03-19,126500.0,125500.0,126000.0,126500.0,586.0,81319.0234375
2010-03-22,128000.0,125000.0,126500.0,127500.0,1734.0,81961.859375
2010-03-23,128500.0,126500.0,128000.0,128000.0,1395.0,82283.2734375
2010-03-24,131000.0,128500.0,128500.0,129500.0,2185.0,83247.5390625
2010-03-25,137000.0,129000.0,129000.0,134000.0,8601.0,86140.3125
2010-03-26,140000.0,134000.0,134000.0,138000.0,7706.0,88711.640625
2010-03-29,138000.0,132000.0,138000.0,137500.0,2729.0,88390.2265625
2010-03-30,139000.0,135500.0,137500.0,136500.0,3223.0,87747.4140625
2010-03-31,137000.0,135000.0,136500.0,136500.0,1469.0,87747.4140625
2010-04-01,137000.0,135000.0,136500.0,136000.0,1441.0,87425.984375
2010-04-02,136500.0,134000.0,136000.0,135000.0,1784.0,86783.1328125
2010-04-05,135000.0,131000.0,135000.0,134000.0,1795.0,86140.3125
2010-04-06,134500.0,132500.0,134000.0,133500.0,1237.0,85818.8828125
2010-04-07,135000.0,133000.0,134500.0,133500.0,2048.0,85818.8828125
2010-04-08,135000.0,130000.0,134500.0,134000.0,850.0,86140.3125
2010-04-09,134500.0,132000.0,134500.0,133000.0,1723.0,85497.4765625
2010-04-12,134000.0,132000.0,133500.0,133000.0,1581.0,85497.4765625
2010-04-13,134500.0,133000.0,134500.0,134000.0,1467.0,86140.3125
2010-04-14,137000.0,133500.0,135000.0,135000.0,2620.0,86783.1328125
2010-04-15,141500.0,135000.0,136000.0,137000.0,2497.0,88068.8203125
2010-04-16,140000.0,137500.0,140000.0,139500.0,1233.0,89675.921875
2010-04-19,141500.0,139000.0,140000.0,141000.0,5215.0,90640.1640625
2010-04-20,144500.0,140000.0,141000.0,144500.0,3632.0,92890.09375
2010-04-21,151000.0,143000.0,146000.0,151000.0,9128.0,97068.546875
2010-04-22,152000.0,148000.0,151000.0,149500.0,2946.0,96104.2890625
2010-04-23,151500.0,145000.0,150500.0,145500.0,3596.0,93532.9453125
2010-04-26,147000.0,141000.0,147000.0,145500.0,4727.0,93532.9453125
2010-04-27,153000.0,144000.0,145500.0,150000.0,2373.0,96425.71875
2010-04-28,154500.0,146500.0,147500.0,152000.0,5051.0,97711.3828125
2010-04-29,155500.0,150000.0,154000.0,153000.0,2195.0,98354.2265625
2010-04-30,162500.0,153000.0,153000.0,162000.0,5671.0,104139.75
2010-05-03,178000.0,161000.0,162000.0,172500.0,9878.0,110889.578125
2010-05-04,183500.0,172000.0,173000.0,175000.0,8679.0,112496.65625
2010-05-06,172000.0,160000.0,170000.0,161500.0,11557.0,103818.3515625
2010-05-07,159500.0,149000.0,155000.0,156000.0,12657.0,100282.75
2010-05-10,159500.0,151000.0,156000.0,158500.0,7124.0,101889.84375
2010-05-11,164000.0,151500.0,163000.0,157000.0,6532.0,100925.578125
2010-05-12,158000.0,150500.0,157000.0,152000.0,6065.0,97711.3828125
2010-05-13,157500.0,151500.0,151500.0,157500.0,4575.0,101246.984375
2010-05-14,158000.0,152000.0,157500.0,155500.0,3312.0,99961.296875
2010-05-17,154500.0,150000.0,152000.0,150000.0,3520.0,96425.71875
2010-05-18,156000.0,152500.0,154000.0,152500.0,4224.0,98032.8125
2010-05-19,155500.0,152500.0,153000.0,154500.0,3098.0,99318.484375
2010-05-20,163500.0,155000.0,155000.0,160000.0,6523.0,102854.09375
2010-05-24,167000.0,160000.0,161000.0,162500.0,5087.0,104461.1953125
2010-05-25,166000.0,153500.0,163000.0,160000.0,8443.0,102854.09375
2010-05-26,161000.0,155000.0,161000.0,158000.0,7447.0,101568.421875
2010-05-27,159000.0,156000.0,157000.0,158500.0,2527.0,101889.84375
2010-05-28,160000.0,158000.0,160000.0,160000.0,3449.0,102854.09375
2010-05-31,160500.0,158000.0,160000.0,160000.0,1695.0,102854.09375
2010-06-01,162500.0,159000.0,162000.0,162500.0,1495.0,104461.1953125
2010-06-03,169500.0,163500.0,163500.0,168000.0,4020.0,107996.8203125
2010-06-04,171500.0,167000.0,171000.0,170000.0,2133.0,109282.484375
2010-06-07,168500.0,163500.0,168500.0,167000.0,2448.0,107353.953125
2010-06-08,175500.0,166000.0,166000.0,175500.0,3999.0,112818.1015625
2010-06-09,176500.0,174500.0,176000.0,176000.0,1874.0,113139.53125
2010-06-10,181000.0,175000.0,175000.0,180000.0,3792.0,115710.859375
2010-06-11,190000.0,182000.0,182000.0,185500.0,4950.0,119246.484375
2010-06-14,187000.0,182000.0,187000.0,185500.0,2971.0,119246.484375
2010-06-15,190000.0,184000.0,184000.0,188500.0,2463.0,121174.953125
2010-06-16,190500.0,184500.0,189000.0,186000.0,2905.0,119567.875
2010-06-17,186500.0,179000.0,186500.0,181000.0,4399.0,116353.7109375
2010-06-18,182500.0,178000.0,182000.0,182500.0,1665.0,117317.9609375
2010-06-21,183500.0,181500.0,181500.0,182500.0,2347.0,117317.9609375
2010-06-22,182500.0,178000.0,182500.0,179000.0,3401.0,115068.0234375
2010-06-23,181000.0,179000.0,181000.0,179500.0,1469.0,115389.4375
2010-06-24,180000.0,178000.0,179000.0,179500.0,1824.0,115389.4375
2010-06-25,180000.0,176500.0,179000.0,179000.0,3954.0,115068.0234375
2010-06-28,186000.0,178000.0,179000.0,185000.0,3014.0,118925.0390625
2010-06-29,184500.0,180000.0,184500.0,180000.0,1371.0,115710.859375
2010-06-30,179000.0,176000.0,178000.0,179000.0,2158.0,115068.0234375
2010-07-01,179500.0,176500.0,177500.0,179000.0,916.0,115068.0234375
2010-07-02,182000.0,180500.0,180500.0,180500.0,1704.0,116032.28125
2010-07-05,181500.0,179500.0,180500.0,181000.0,560.0,116353.7109375
2010-07-06,181000.0,176500.0,181000.0,180500.0,1379.0,116032.28125
2010-07-07,181000.0,178000.0,179000.0,179000.0,814.0,115068.0234375
2010-07-08,182000.0,178000.0,179000.0,180000.0,1550.0,115710.859375
2010-07-09,181000.0,178000.0,181000.0,179500.0,1628.0,115389.4375
2010-07-12,179500.0,177000.0,179500.0,178000.0,1838.0,114425.140625
2010-07-13,178000.0,172000.0,178000.0,174500.0,5199.0,112175.25
2010-07-14,175500.0,170000.0,175000.0,173500.0,4678.0,111532.3984375
2010-07-15,177000.0,174000.0,175500.0,176000.0,1528.0,113139.53125
2010-07-16,177000.0,174000.0,174000.0,176500.0,1140.0,113460.890625
2010-07-19,176500.0,172000.0,175000.0,173500.0,2459.0,111532.3984375
2010-07-20,173500.0,171500.0,173500.0,172500.0,1447.0,110889.578125
2010-07-21,175000.0,170000.0,172500.0,173500.0,1952.0,111532.3984375
2010-07-22,174500.0,167500.0,174000.0,171500.0,3948.0,110246.734375
2010-07-23,172000.0,169000.0,171500.0,170500.0,1667.0,109603.8828125
2010-07-26,172000.0,170000.0,170500.0,170500.0,808.0,109603.8828125
2010-07-27,174500.0,170500.0,171000.0,170500.0,2593.0,109603.8828125
2010-07-28,175500.0,171000.0,171000.0,175500.0,2118.0,112818.1015625
2010-07-29,177500.0,175000.0,176500.0,175500.0,1599.0,112818.1015625
2010-07-30,177000.0,175000.0,177000.0,175500.0,722.0,112818.1015625
2010-08-02,177500.0,174500.0,176500.0,176000.0,1095.0,113139.53125
2010-08-03,178500.0,176000.0,177500.0,178000.0,1256.0,114425.140625
2010-08-04,179000.0,176500.0,179000.0,178000.0,972.0,114425.140625
2010-08-05,179000.0,177000.0,178000.0,178500.0,1356.0,114746.609375
2010-08-06,179500.0,177000.0,177500.0,179500.0,1296.0,115389.4375
2010-08-09,180500.0,178000.0,179500.0,180000.0,1074.0,115710.859375
2010-08-10,184500.0,180500.0,180500.0,183000.0,2432.0,117639.3671875
2010-08-11,185500.0,182000.0,185000.0,182000.0,3045.0,116996.5234375
2010-08-12,182000.0,178500.0,180000.0,180500.0,1939.0,116032.28125
2010-08-13,181500.0,178000.0,181500.0,178000.0,3492.0,114425.140625
2010-08-16,179500.0,176500.0,177000.0,179500.0,1538.0,115389.4375
2010-08-17,180000.0,177500.0,179500.0,179000.0,1696.0,115068.0234375
2010-08-18,180500.0,178500.0,178500.0,179500.0,1096.0,115389.4375
2010-08-19,181000.0,179000.0,180500.0,180500.0,1206.0,116032.28125
2010-08-20,180500.0,179500.0,180500.0,180000.0,882.0,115710.859375
2010-08-23,181500.0,179500.0,181000.0,181000.0,1270.0,116353.7109375
2010-08-24,185500.0,180500.0,181500.0,184500.0,2091.0,118603.6015625
2010-08-25,186500.0,184000.0,184500.0,185500.0,2569.0,119246.484375
2010-08-26,191500.0,185500.0,186000.0,189500.0,3753.0,121817.796875
2010-08-27,199500.0,190500.0,191500.0,199000.0,7956.0,127924.78125
2010-08-30,205000.0,192000.0,199000.0,195000.0,7784.0,125353.4375
2010-08-31,200500.0,193500.0,193500.0,198000.0,3151.0,127281.9453125
2010-09-01,199500.0,195000.0,199500.0,197000.0,3503.0,126639.0859375
2010-09-02,199000.0,196000.0,196000.0,198000.0,1502.0,127281.9453125
2010-09-03,198500.0,196500.0,197500.0,198500.0,2075.0,127603.3515625
2010-09-06,199000.0,196500.0,198000.0,198500.0,2897.0,127603.3515625
2010-09-07,199500.0,197500.0,198500.0,199500.0,1608.0,128246.1953125
2010-09-08,209000.0,200000.0,200000.0,204500.0,3219.0,131460.390625
2010-09-09,207500.0,203500.0,207500.0,205000.0,1987.0,131781.796875
2010-09-10,208000.0,204000.0,205500.0,207500.0,1764.0,133388.90625
2010-09-13,210000.0,205000.0,210000.0,207500.0,2472.0,133388.90625
2010-09-14,207500.0,198500.0,207500.0,201500.0,4679.0,129531.8671875
2010-09-15,204500.0,199500.0,200000.0,202500.0,2571.0,130174.7265625
2010-09-16,203000.0,199500.0,202000.0,201000.0,1379.0,129210.4453125
2010-09-17,201000.0,199000.0,201000.0,199500.0,2061.0,128246.1953125
2010-09-20,200000.0,197000.0,199000.0,199500.0,2558.0,128246.1953125
2010-09-24,202500.0,198500.0,200000.0,202500.0,1797.0,130174.7265625
2010-09-27,205000.0,201500.0,205000.0,202500.0,1602.0,130174.7265625
2010-09-28,202500.0,200000.0,202500.0,201500.0,2196.0,129531.8671875
2010-09-29,201500.0,199500.0,201500.0,201000.0,2334.0,129210.4453125
2010-09-30,201000.0,199500.0,201000.0,200000.0,1273.0,128567.6328125
2010-10-01,201500.0,200000.0,201500.0,201000.0,1597.0,129210.4453125
2010-10-04,201500.0,199500.0,201500.0,200000.0,1619.0,128567.6328125
2010-10-05,200000.0,198500.0,200000.0,199500.0,2419.0,128246.1953125
2010-10-06,201500.0,199500.0,200000.0,201000.0,1585.0,129210.4453125
2010-10-07,202000.0,199500.0,201500.0,201500.0,1387.0,129531.8671875
2010-10-08,202000.0,200000.0,201500.0,201500.0,952.0,129531.8671875
2010-10-11,207000.0,201500.0,202000.0,207000.0,2119.0,133067.484375
2010-10-12,209500.0,205000.0,207500.0,207000.0,2001.0,133067.484375
2010-10-13,210000.0,206500.0,207000.0,208500.0,1624.0,134031.75
2010-10-14,210500.0,207500.0,208500.0,210000.0,2368.0,134996.0
2010-10-15,216000.0,210500.0,210500.0,216000.0,2407.0,138853.0
2010-10-18,217500.0,213000.0,216000.0,216500.0,1688.0,139174.4375
2010-10-19,219500.0,216500.0,218000.0,219000.0,2383.0,140781.53125
2010-10-20,219000.0,216500.0,219000.0,218000.0,1792.0,140138.703125
2010-10-21,220000.0,216500.0,219000.0,220000.0,2921.0,141424.390625
2010-10-22,231000.0,220000.0,222000.0,230000.0,6750.0,147852.765625
2010-10-25,235500.0,230500.0,230500.0,235000.0,3931.0,151066.953125
2010-10-26,239500.0,229500.0,239500.0,235000.0,3741.0,151066.953125
2010-10-27,235000.0,228000.0,232000.0,230000.0,3304.0,147852.765625
2010-10-28,230000.0,223000.0,225500.0,225500.0,3684.0,144959.96875
2010-10-29,230500.0,223500.0,225000.0,230500.0,3208.0,148174.1875
2010-11-01,235000.0,230500.0,231500.0,234000.0,3003.0,150424.09375
2010-11-02,234500.0,230000.0,234000.0,234000.0,2168.0,150424.09375
2010-11-03,240500.0,234000.0,235000.0,240000.0,4339.0,154281.15625
2010-11-04,240000.0,235000.0,240000.0,239000.0,2404.0,153638.3125
2010-11-05,240000.0,234000.0,239000.0,238000.0,3791.0,152995.453125
2010-11-08,240500.0,238000.0,240500.0,240000.0,3066.0,154281.15625
2010-11-09,240000.0,238000.0,240000.0,239500.0,2205.0,153959.734375
2010-11-10,240000.0,238000.0,239000.0,239000.0,1711.0,153638.3125
2010-11-11,240000.0,237500.0,239500.0,238000.0,1978.0,152995.453125
2010-11-12,239500.0,230000.0,238500.0,237000.0,2612.0,152352.609375
2010-11-15,238000.0,225000.0,234000.0,229000.0,7447.0,147209.90625
2010-11-16,229000.0,216000.0,229000.0,221500.0,7996.0,142388.625
2010-11-17,229500.0,217500.0,219500.0,227000.0,2961.0,145924.25
2010-11-18,233000.0,225000.0,225000.0,230000.0,3069.0,147852.765625
2010-11-19,233500.0,230500.0,233000.0,233000.0,1408.0,149781.28125
2010-11-22,234000.0,227500.0,234000.0,229500.0,3115.0,147531.34375
2010-11-23,230500.0,225000.0,230000.0,225000.0,2229.0,144638.5625
2010-11-24,227000.0,216000.0,216500.0,227000.0,3431.0,145924.25
2010-11-25,228500.0,225000.0,228500.0,226000.0,1260.0,145281.40625
2010-11-26,227000.0,220000.0,227000.0,221000.0,3355.0,142067.203125
2010-11-29,226000.0,220000.0,220000.0,222000.0,3311.0,142710.078125
2010-11-30,225000.0,222000.0,222000.0,224000.0,1092.0,143995.734375
2010-12-01,227000.0,223500.0,224000.0,225000.0,3177.0,144638.5625
